v
0.0114825
0.0349291
0.0598565
-0.0436804
-0.0154235
0.013484
0.0418697
0.070989
-0.0473347
-0.0169976
0.0147446
0.0457765
0.0787145
0.124164
0.144739
0.149021
0.155779
0.156762
0.131096
0.164624
0.176281
0.179604
0.183564
0.134509
0.157361
0.182298
0.195396
0.197232
0.132525
0.153649
0.179194
0.203083
0.204345
0.130987
0.152502
0.177687
0.203285
0.206795
0.12914
0.150345
0.174725
0.202744
0.208653
0.124174
0.144474
0.168184
0.19569
0.207651
0.117738
0.136775
0.15966
0.186123
0.200717
0.109689
0.127654
0.149161
0.175001
0.189209
0.104953
0.122316
0.142942
0.168233
0.182124
0.100095
0.116841
0.136542
0.161411
0.174161
0.0890324
0.104241
0.122162
0.145184
0.157828
0.075668
0.0888019
0.104392
0.124888
0.136838
0.0595266
0.0698857
0.0828224
0.0988985
0.110892
-0.118973
-0.122776
-0.1241
-0.12666
-0.126498
-0.0660003
-0.0664668
-0.0685252
-0.0688148
-0.0702792
-0.0233802
-0.0243165
-0.0245395
-0.0251472
-0.0250374
0.0205384
0.0213287
0.0217349
0.0222362
0.0223146
0.0629971
0.064571
0.0660414
0.0672988
0.0678814
0.113847
0.116174
0.118448
0.119776
0.121244
-0.165897
-0.190516
-0.206638
-0.214872
-0.217463
-0.167914
-0.1951
-0.210757
-0.219815
-0.223126
-0.171056
-0.198169
-0.215193
-0.224872
-0.228236
-0.173076
-0.201312
-0.218626
-0.228768
-0.232487
-0.17442
-0.202555
-0.220265
-0.230699
-0.234339
-0.218798
-0.219663
-0.218302
-0.212275
-0.206388
-0.225722
-0.227295
-0.224894
-0.219931
-0.216001
-0.230754
-0.232684
-0.231357
-0.226222
-0.221997
-0.235316
-0.237569
-0.235867
-0.230984
-0.226714
-0.237273
-0.239541
-0.238192
-0.233055
-0.228855
-0.199022
-0.179713
-0.156876
-0.122328
-0.0876812
-0.212469
-0.201458
-0.18582
-0.157903
-0.114404
-0.216928
-0.204613
-0.186527
-0.16181
-0.117064
-0.22256
-0.210295
-0.192604
-0.163788
-0.1226
-0.223949
-0.211501
-0.192668
-0.166026
-0.118415
-0.0525448
-0.0181157
0.0157678
0.0499562
0.085621
-0.0594138
-0.0214608
0.0184392
0.0573992
0.105482
-0.0653662
-0.0227028
0.019723
0.0621395
0.111473
-0.0657922
-0.0240729
0.0207163
0.064579
0.112802
-0.0692968
-0.0235484
0.0208057
0.0650264
0.116268
0.15918
0.162264
0.165289
0.167887
0.168821
0.185447
0.189877
0.193289
0.196502
0.197876
0.201074
0.205909
0.210426
0.214098
0.21582
0.209371
0.215073
0.220201
0.224418
0.226306
0.211818
0.218101
0.223503
0.227892
0.229917
0.21342
0.220629
0.226053
0.230821
0.232805
0.214065
0.221975
0.227959
0.232931
0.235082
0.211435
0.21988
0.226349
0.231406
0.233675
0.204857
0.214626
0.221235
0.226372
0.228522
0.19867
0.210763
0.216905
0.222223
0.224285
0.192079
0.2064
0.212197
0.217511
0.219628
0.17439
0.195107
0.199879
0.205737
0.206762
0.152317
0.17767
0.181948
0.186361
0.188437
0.119861
0.150931
0.15555
0.160631
0.158466
-0.128607
-0.131125
-0.133412
-0.133883
-0.134584
-0.0709462
-0.0724151
-0.0732341
-0.074661
-0.0750025
-0.0254966
-0.0259815
-0.0263801
-0.0264442
-0.0265784
0.022852
0.0233518
0.0238678
0.0242078
0.0244537
0.0685142
0.0706792
0.0722927
0.0733051
0.0733762
0.122307
0.124524
0.126496
0.129269
0.129722
-0.176215
-0.205383
-0.223382
-0.234306
-0.237977
-0.179918
-0.209437
-0.228456
-0.239665
-0.243917
-0.182611
-0.212822
-0.232278
-0.244262
-0.248137
-0.184944
-0.215274
-0.235616
-0.247423
-0.252088
-0.185463
-0.216518
-0.236807
-0.249003
-0.253366
-0.241148
-0.243567
-0.242239
-0.237173
-0.232752
-0.246943
-0.249847
-0.248523
-0.243331
-0.238861
-0.251841
-0.254535
-0.253446
-0.248112
-0.243541
-0.255224
-0.258582
-0.257225
-0.251964
-0.247249
-0.256996
-0.259997
-0.258887
-0.253475
-0.248731
-0.228064
-0.215185
-0.196123
-0.167814
-0.124797
-0.233793
-0.220593
-0.200418
-0.172007
-0.124292
-0.238478
-0.224819
-0.204296
-0.174663
-0.127552
-0.241983
-0.228201
-0.206877
-0.177396
-0.12829
-0.243614
-0.229342
-0.208408
-0.17722
-0.129739
-0.0683066
-0.0247645
0.021631
0.0669279
0.116546
-0.0716857
-0.0247489
0.0221206
0.0687384
0.120254
-0.0722084
-0.0252806
0.0227243
0.0701297
0.122019
-0.073113
-0.0254412
0.02318
0.0710965
0.124193
-0.0730714
-0.0255533
0.0233258
0.0712675
0.124355
0.171712
0.175665
0.178356
0.1794
0.18084
0.20041
0.204884
0.208559
0.211913
0.212782
0.219222
0.224413
0.22863
0.231546
0.233168
0.229864
0.235797
0.240152
0.244493
0.245697
0.233819
0.239627
0.244681
0.24799
0.249885
0.236747
0.243084
0.247741
0.252123
0.253433
0.239336
0.245679
0.250893
0.254819
0.256598
0.237903
0.244515
0.249579
0.253739
0.255482
0.232919
0.239239
0.244332
0.248516
0.2499
0.228417
0.2348
0.239772
0.243474
0.245568
0.22365
0.229851
0.234539
0.238901
0.239782
0.210992
0.21647
0.221154
0.224286
0.22637
0.191086
0.196353
0.19998
0.203616
0.204191
0.163847
0.166462
0.170545
0.171765
0.17432
-0.135106
-0.137133
-0.137363
-0.137894
-0.138459
-0.0755929
-0.0753686
-0.0754745
-0.0759199
-0.0755963
-0.0265903
-0.027014
-0.0270788
-0.0269315
-0.0270527
0.0245375
0.025005
0.0252057
0.0253429
0.0254997
0.0737329
0.0740845
0.0749402
0.0751387
0.0748855
0.13036
0.130635
0.132428
0.133524
0.133462
-0.18594
-0.21792
-0.237787
-0.25084
-0.254624
-0.187527
-0.219617
-0.240291
-0.252692
-0.257435
-0.189384
-0.220902
-0.242097
-0.254943
-0.259206
-0.189219
-0.222767
-0.243296
-0.256556
-0.261108
-0.189645
-0.223033
-0.244128
-0.257186
-0.26162
-0.258558
-0.261591
-0.260453
-0.255025
-0.250296
-0.26092
-0.264211
-0.263057
-0.257602
-0.252773
-0.263117
-0.266385
-0.265211
-0.259718
-0.254852
-0.264848
-0.268149
-0.267059
-0.261496
-0.256557
-0.265584
-0.26895
-0.26778
-0.262241
-0.257314
-0.244963
-0.230888
-0.209296
-0.178939
-0.129912
-0.247529
-0.233046
-0.211608
-0.179817
-0.131366
-0.249473
-0.234916
-0.213078
-0.181106
-0.131652
-0.251209
-0.23636
-0.214511
-0.181321
-0.131978
-0.251886
-0.237065
-0.215058
-0.181867
-0.132243
-0.0731527
-0.0256658
0.0235654
0.0717238
0.125509
-0.0733101
-0.0257846
0.0238994
0.0719262
0.126424
-0.0732372
-0.0257302
0.0240502
0.0722013
0.127165
-0.072946
-0.0256833
0.0243734
0.0715505
0.127935
-0.0724004
-0.0255792
0.0242438
0.0720023
0.128057
0.182443
0.184577
0.184541
0.186086
0.186405
0.213332
0.21598
0.218069
0.218711
0.219899
0.235231
0.236751
0.239016
0.240838
0.241073
0.24643
0.250206
0.251587
0.253915
0.254592
0.251827
0.253793
0.256572
0.257959
0.259095
0.25495
0.257971
0.260051
0.262126
0.262862
0.258333
0.261029
0.263441
0.265457
0.266249
0.257057
0.25999
0.262315
0.264288
0.265238
0.251878
0.254422
0.256842
0.258847
0.259629
0.246742
0.249855
0.251946
0.253993
0.254685
0.242082
0.244252
0.246671
0.248448
0.249372
0.227278
0.230219
0.232096
0.233783
0.23458
0.206226
0.208053
0.210074
0.211517
0.212333
0.173869
0.176763
0.177587
0.178592
0.178588
-0.139178
-0.138584
-0.139362
-0.139238
-0.136865
-0.0752557
-0.0746732
-0.0740628
-0.0724895
-0.0728291
-0.0272103
-0.0271632
-0.0269645
-0.0271177
-0.0266564
0.0257393
0.0258082
0.0258803
0.0261059
0.0258248
0.0744489
0.0747357
0.0740865
0.0727921
0.0729508
0.133202
0.134476
0.135392
0.133508
0.133321
-0.190014
-0.223453
-0.244654
-0.257966
-0.262424
-0.190937
-0.224299
-0.245538
-0.258812
-0.263379
-0.190057
-0.224847
-0.246034
-0.259572
-0.264062
-0.189901
-0.22464
-0.246008
-0.259667
-0.264254
-0.188981
-0.224193
-0.245793
-0.259539
-0.264169
-0.266262
-0.269637
-0.268556
-0.262981
-0.258018
-0.267362
-0.270802
-0.269664
-0.26409
-0.259107
-0.268065
-0.271512
-0.27041
-0.264784
-0.259758
-0.268351
-0.271883
-0.270778
-0.26513
-0.260068
-0.268278
-0.271831
-0.270721
-0.265018
-0.259914
-0.25264
-0.237701
-0.215763
-0.181884
-0.132461
-0.253669
-0.23865
-0.216624
-0.182196
-0.132981
-0.254294
-0.239146
-0.217079
-0.181877
-0.13277
-0.254559
-0.239309
-0.217205
-0.18143
-0.132766
-0.25434
-0.238968
-0.216611
-0.180261
-0.130997
-0.0721612
-0.0256329
0.0246286
0.0710301
0.128969
-0.0707108
-0.0256014
0.0247308
0.0707894
0.129476
-0.0693798
-0.0255124
0.0249831
0.069587
0.129956
-0.067093
-0.0256945
0.0254795
0.0674106
0.130116
-0.0670823
-0.0250539
0.0247871
0.0681379
0.128191
0.186891
0.187044
0.186744
0.186701
0.185632
0.220722
0.221206
0.222169
0.22209
0.221718
0.24207
0.243061
0.243512
0.243951
0.243608
0.255112
0.256545
0.257233
0.257696
0.257564
0.259653
0.26102
0.261701
0.262251
0.262132
0.263743
0.264934
0.265848
0.266342
0.266327
0.267143
0.268401
0.269362
0.269904
0.269944
0.26598
0.267367
0.268293
0.268866
0.268897
0.260562
0.261787
0.262747
0.263256
0.263274
0.2556
0.256776
0.257702
0.258183
0.258148
0.250161
0.251431
0.252327
0.252771
0.252727
0.235227
0.236372
0.237096
0.237477
0.237208
0.213049
0.214086
0.214827
0.215049
0.214682
0.17899
0.179074
0.179004
0.178695
0.17745
-0.138668
-0.139386
-0.13865
-0.138274
-0.137988
-0.0723341
-0.0741979
-0.0746113
-0.0752902
-0.075648
-0.0270286
-0.0267783
-0.0269308
-0.0266136
-0.0265519
0.0262018
0.0260841
0.026335
0.0260599
0.026074
0.0730731
0.074413
0.0751207
0.0762074
0.0760306
0.135952
0.134812
0.134282
0.13523
0.13438
-0.189953
-0.224602
-0.246018
-0.259616
-0.264192
-0.189786
-0.224484
-0.245578
-0.259211
-0.263699
-0.190351
-0.223724
-0.245122
-0.258423
-0.26292
-0.189776
-0.222943
-0.243937
-0.257195
-0.261703
-0.189151
-0.222208
-0.243215
-0.256616
-0.260978
-0.26825
-0.271777
-0.270671
-0.265017
-0.259948
-0.267757
-0.2712
-0.270089
-0.264458
-0.259443
-0.266839
-0.270267
-0.269164
-0.263564
-0.258577
-0.265679
-0.269016
-0.267853
-0.26229
-0.25735
-0.264804
-0.268146
-0.267038
-0.261452
-0.256507
-0.254439
-0.239191
-0.217101
-0.181245
-0.132634
-0.253956
-0.238853
-0.216785
-0.181547
-0.132338
-0.253129
-0.238141
-0.216169
-0.181473
-0.132132
-0.251896
-0.237072
-0.215119
-0.181222
-0.131884
-0.251098
-0.236263
-0.214431
-0.18054
-0.131318
-0.0669616
-0.0255822
0.025606
0.0672449
0.130177
-0.0688048
-0.025205
0.0252648
0.0694845
0.130144
-0.0699118
-0.0249794
0.0252222
0.0706864
0.130051
-0.0701376
-0.0250562
0.0254185
0.0713121
0.129798
-0.0708527
-0.0246515
0.0250849
0.0721217
0.128877
0.18638
0.186921
0.188233
0.186871
0.186588
0.22213
0.222309
0.221689
0.220655
0.220508
0.243761
0.243902
0.243275
0.242505
0.242023
0.257698
0.257575
0.2567
0.256031
0.255002
0.262228
0.262006
0.261314
0.260364
0.259521
0.266412
0.266057
0.26538
0.264217
0.263599
0.269975
0.269584
0.268848
0.267713
0.266966
0.268945
0.268537
0.26779
0.266658
0.265904
0.263359
0.263003
0.26229
0.261142
0.26042
0.258288
0.257977
0.257302
0.256258
0.255477
0.252876
0.252651
0.251954
0.250946
0.250095
0.237596
0.237422
0.236981
0.236052
0.235449
0.215196
0.215208
0.214683
0.213773
0.213083
0.17866
0.178999
0.179407
0.179431
0.179365
-0.137527
-0.137228
-0.136069
-0.134324
-0.133972
-0.0761292
-0.0753361
-0.0752321
-0.0755757
-0.0749165
-0.0264051
-0.0265529
-0.0261389
-0.0256481
-0.0256871
0.0260357
0.0262361
0.0258406
0.0255204
0.0255761
0.0759638
0.075842
0.0765302
0.0759544
0.0753277
0.133775
0.133157
0.132751
0.130949
0.130518
-0.188525
-0.221562
-0.242732
-0.255742
-0.260062
-0.18826
-0.220266
-0.240909
-0.253899
-0.258428
-0.187222
-0.218148
-0.239047
-0.251863
-0.25596
-0.184661
-0.216299
-0.236725
-0.249005
-0.253711
-0.184013
-0.215204
-0.235154
-0.247881
-0.251831
-0.264087
-0.267349
-0.266174
-0.260604
-0.255702
-0.262036
-0.265351
-0.264192
-0.258661
-0.253795
-0.259926
-0.26299
-0.261866
-0.256374
-0.251573
-0.256994
-0.260296
-0.259046
-0.253638
-0.248867
-0.255562
-0.258583
-0.257389
-0.251995
-0.247241
-0.250256
-0.235542
-0.213656
-0.180406
-0.131158
-0.248409
-0.233868
-0.212209
-0.179461
-0.130179
-0.24624
-0.231902
-0.210428
-0.178364
-0.129497
-0.243587
-0.229411
-0.208186
-0.176508
-0.127731
-0.24203
-0.227947
-0.2069
-0.175606
-0.127922
-0.0706793
-0.0248171
0.0253134
0.07202
0.128816
-0.0714503
-0.0244108
0.0250686
0.0725209
0.128099
-0.0711733
-0.024304
0.0250362
0.0724472
0.127506
-0.0713367
-0.0238594
0.0248946
0.0720343
0.127007
-0.0702206
-0.0239265
0.0248066
0.0719652
0.125851
0.186694
0.187403
0.184172
0.18341
0.183306
0.220337
0.21768
0.217043
0.215184
0.213408
0.240822
0.240126
0.237949
0.23525
0.234642
0.254589
0.252751
0.250438
0.248996
0.246583
0.259091
0.257024
0.255411
0.252216
0.251214
0.262784
0.261084
0.258767
0.256475
0.254852
0.266175
0.264379
0.262174
0.259552
0.257812
0.265152
0.263268
0.26112
0.258336
0.256943
0.25958
0.257882
0.255652
0.25327
0.25132
0.254766
0.252966
0.250945
0.248224
0.246929
0.249423
0.247665
0.245648
0.243247
0.241514
0.234723
0.233264
0.231429
0.228999
0.227735
0.212396
0.211115
0.209557
0.207647
0.206243
0.179199
0.178691
0.177639
0.175611
0.175015
-0.13316
-0.132297
-0.130228
-0.127543
-0.1254
-0.0747798
-0.0731486
-0.0719928
-0.0704265
-0.0699142
-0.0255588
-0.0254188
-0.0247708
-0.0240376
-0.0235859
0.0256185
0.025511
0.0249367
0.0242566
0.0240237
0.0745447
0.0738732
0.0735147
0.0723843
0.0709792
0.130239
0.129393
0.12684
0.123997
0.122581
-0.183314
-0.214049
-0.233837
-0.246323
-0.250263
-0.181889
-0.210893
-0.230755
-0.242315
-0.24675
-0.178697
-0.207413
-0.226438
-0.238014
-0.24172
-0.174664
-0.202968
-0.221236
-0.231995
-0.235974
-0.1723
-0.200306
-0.217881
-0.228475
-0.231992
-0.254075
-0.25684
-0.255773
-0.250292
-0.24567
-0.249842
-0.252955
-0.251604
-0.246376
-0.241739
-0.245236
-0.247739
-0.246548
-0.24129
-0.236776
-0.238788
-0.2414
-0.239961
-0.234868
-0.230546
-0.234909
-0.237163
-0.235697
-0.230655
-0.226216
-0.240432
-0.226541
-0.205698
-0.174652
-0.126596
-0.236664
-0.223049
-0.20272
-0.172257
-0.125446
-0.231814
-0.218545
-0.198783
-0.168973
-0.123291
-0.225722
-0.212956
-0.194066
-0.165054
-0.119757
-0.221567
-0.209034
-0.190829
-0.16233
-0.119457
-0.0705633
-0.0235742
0.0247361
0.0715592
0.125991
-0.0692469
-0.0232723
0.0244776
0.0708234
0.124027
-0.067576
-0.022794
0.024128
0.0694871
0.122449
-0.0664403
-0.0218412
0.0235249
0.0673989
0.118889
-0.0630101
-0.0218369
0.0232859
0.0657901
0.118762
0.183007
0.180005
0.17692
0.172998
0.171389
0.212058
0.209794
0.206314
0.202128
0.199057
0.233457
0.229739
0.225806
0.220423
0.217314
0.244962
0.242014
0.237132
0.231728
0.227855
0.249987
0.245668
0.241469
0.23518
0.231466
0.252808
0.249661
0.244393
0.238537
0.234413
0.256567
0.252196
0.247479
0.240888
0.236752
0.254986
0.25135
0.246107
0.239713
0.23534
0.250152
0.24587
0.241128
0.234635
0.230395
0.245102
0.241551
0.236537
0.230361
0.225962
0.240236
0.236337
0.231755
0.22551
0.221609
0.226196
0.222984
0.218428
0.213091
0.208712
0.205333
0.202239
0.198691
0.193442
0.190984
0.173668
0.171819
0.168103
0.165202
0.160567
-0.125135
-0.123058
-0.121182
-0.118734
-0.117473
-0.06868
-0.0679649
-0.0663239
-0.0649851
-0.0636189
-0.0236736
-0.0230673
-0.0226896
-0.0219831
-0.0217304
0.0241317
0.0235561
0.0232628
0.0226199
0.022412
0.0698273
0.0692335
0.067548
0.0662625
0.0649398
0.12241
0.120266
0.11858
0.116039
0.114863
-0.17167
-0.198816
-0.216199
-0.226478
-0.230101
-0.168957
-0.195668
-0.212585
-0.222372
-0.225538
-0.16624
-0.192326
-0.207973
-0.217172
-0.22054
-0.16325
-0.187749
-0.203699
-0.21195
-0.213913
-0.161118
-0.18665
-0.199251
-0.206873
-0.210304
-0.232904
-0.234976
-0.233403
-0.228443
-0.224549
