t_lag,D_wx,D_wy,D_wz,D_ty,D_tz,D_wty,D_wtz
23.7,2.3600710527570013e-09,2.4994683728672866e-09,2.47997824013757e-09,4.687865769678248e-11,1.7308815610817603e-10,6.348009062847084e-10,2.5964036256842563e-10
23.849999999999998,2.360654091675816e-09,2.4639561113453903e-09,2.480280836426954e-09,-2.0303451120988546e-09,-6.432132231278881e-10,7.397049878542318e-10,2.6363126938058753e-10
24.0,2.361366829590693e-09,2.4470130404152928e-09,2.444478960518039e-09,-2.9744712075244045e-09,-8.358684119775515e-10,3.879141772488261e-10,1.8215107405233137e-10
24.15,2.362159573158638e-09,2.4600670106015922e-09,2.441181924361521e-09,-2.347988808642117e-09,-4.404866628092021e-10,-1.7624018359670068e-10,-5.132992242768532e-12
24.3,2.362928360011814e-09,2.493024889330655e-09,2.450927808630193e-09,-4.072007206000867e-10,-8.183800553423734e-12,-5.298767145569626e-10,-1.5286654932745992e-10
24.45,2.3638436820303994e-09,2.5225492246845496e-09,2.413807637333796e-09,1.307177667410327e-09,4.0979764403509265e-10,-4.227079352055916e-10,-1.1934784020484208e-10
24.599999999999998,2.364882337780592e-09,2.5264701262102818e-09,2.4318623719219917e-09,1.5620990950099719e-09,9.151760584207748e-10,7.327785351128074e-11,-2.4099879317323396e-11
24.75,2.3657941151492687e-09,2.5012424807963907e-09,2.4313094080075668e-09,1.9711180168060444e-10,4.900748809584411e-10,6.736878656767486e-10,2.1637502186692147e-10
24.9,2.366740682312887e-09,2.465118806206288e-09,2.377483385433686e-09,-1.8763988226732016e-09,-5.568080473466176e-10,9.640351625953216e-10,4.5158748884217806e-10
25.05,2.367809038755826e-09,2.444261627224933e-09,2.399898793755144e-09,-3.1230738214292235e-09,-1.0235399183241395e-09,6.815019326692539e-10,2.062663184894865e-10
25.2,2.368945223910832e-09,2.4539253141726568e-09,2.4023528070226854e-09,-2.6646587237223796e-09,-4.832721825097429e-10,8.060925652084252e-11,-3.972009851101724e-11
25.349999999999998,2.370187003194518e-09,2.485971619975342e-09,2.3836127714254166e-09,-8.460846730662591e-10,1.4791172287349382e-10,-4.195583188667683e-10,-1.2247950616073098e-10
25.5,2.3713058195625374e-09,2.517510940038183e-09,2.421455543710349e-09,9.934503529978022e-10,5.006192306681096e-10,-5.490664318074704e-10,-1.2110370604853496e-10
25.65,2.3724761389748513e-09,2.5270516309004927e-09,2.4221601503865534e-09,1.6068394319677158e-09,4.744304825291146e-10,-2.0061221368731835e-10,-3.864152391767245e-11
25.8,2.373707645750673e-09,2.509660616785023e-09,2.419166233731302e-09,6.073753688041424e-10,4.0241628436729796e-10,3.3692574529017275e-10,1.4301290170101305e-10
25.95,2.375048291496121e-09,2.4759647228706734e-09,2.4520553147784275e-09,-1.3278435709200765e-09,-8.489555652444607e-11,7.04715127030918e-10,2.34097597540721e-10
26.099999999999998,2.376397483949468e-09,2.4510108125850907e-09,2.43869440241912e-09,-2.7921971660193488e-09,-8.261545228740819e-10,6.087754578299544e-10,2.4392906213068435e-10
26.25,2.3779511842881464e-09,2.453374682020429e-09,2.4549194527680522e-09,-2.7427627987308177e-09,-7.572545097154372e-10,1.2327564701878464e-10,6.16061556570691e-11
26.4,2.3793696197106706e-09,2.4797656915171444e-09,2.4850933348145447e-09,-1.1684796012767603e-09,5.491300326982603e-11,-4.2399227177211414e-10,-1.2149271612807644e-10
26.55,2.3808121451415845e-09,2.509768339815159e-09,2.484592827311166e-09,6.433913895559159e-10,4.878775383942373e-10,-6.72434001377354e-10,-1.3095961161853518e-10
26.7,2.382275683385751e-09,2.52300366122531e-09,2.517852190214921e-09,1.5565974730234327e-09,4.4908180421762636e-10,-4.664537247497039e-10,-8.687412738874824e-11
26.849999999999998,2.3838640618228856e-09,2.5123878987111314e-09,2.513579752254516e-09,9.596090357857694e-10,2.1493555419126178e-10,4.834211712549066e-11,3.1147190268687246e-11
27.0,2.385481798303158e-09,2.4847332489977145e-09,2.5001720018359016e-09,-5.589589019327978e-10,-2.61002642222965e-11,5.05054454514759e-10,2.170343257838775e-10
27.15,2.3870399852453433e-09,2.459954554438205e-09,2.5334754886081737e-09,-2.0666405002937827e-09,-4.939207006174807e-10,6.172898710627194e-10,2.015073019624282e-10
27.3,2.388726416052942e-09,2.4567608397008734e-09,2.5060195476319505e-09,-2.3332619176232344e-09,-6.332033280259967e-10,2.976985806368204e-10,1.5113453000081856e-10
27.45,2.390386263394117e-09,2.477428489552192e-09,2.507818762060898e-09,-1.1219741423498895e-09,-1.7984033440678444e-10,-2.575311060116261e-10,-2.542989986465588e-11
27.599999999999998,2.392084085935341e-09,2.505977970984295e-09,2.54408670097766e-09,5.823472152077986e-10,5.434949138177173e-10,-6.339245866469792e-10,-2.1939388652488682e-10
27.75,2.3937789539606488e-09,2.523645653550618e-09,2.5026327196818603e-09,1.7127844934764504e-09,5.384493711464382e-10,-6.216133495079489e-10,-1.0829885001181122e-10
27.9,2.395537840820704e-09,2.5205318323783774e-09,2.4944595502120245e-09,1.5792023007477938e-09,1.3720850594786928e-10,-2.3287279355450466e-10,-1.5429219570242714e-11
28.05,2.397354372844138e-09,2.5003345939573104e-09,2.500421847750498e-09,4.44608103487171e-10,-9.193409035419837e-11,2.619301215812082e-10,7.71600200733746e-11
28.2,2.3991980042462216e-09,2.4784955271508664e-09,2.460382304343077e-09,-8.585514352441304e-10,-2.2583965758896782e-10,5.102128952300808e-10,1.8133892435818153e-10
28.349999999999998,2.4010493969476695e-09,2.4703346686579913e-09,2.4586596296646726e-09,-1.3850058108412746e-09,-3.9106862634978076e-10,3.3170668398688987e-10,1.3626827676432572e-10
28.5,2.4028508849614103e-09,2.4816911830447164e-09,2.45516039334095e-09,-7.822744232036887e-10,-2.8756985152778013e-10,-1.474560892038643e-10,1.498570081887765e-11
28.65,2.4047158127470967e-09,2.5045701443404743e-09,2.4504631628352664e-09,6.352206791511709e-10,1.7811491778877235e-10,-6.113084275077349e-10,-1.2238377937292622e-10
28.799999999999997,2.4065207668935393e-09,2.5238868185113036e-09,2.4670625247127007e-09,1.7825834750565735e-09,5.794598462272062e-10,-7.494221464182298e-10,-2.1553049065313942e-10
28.95,2.4083379925507817e-09,2.52706863205426e-09,2.4425673690790835e-09,2.0255956163758914e-09,2.3876620993291417e-10,-4.688238596203347e-10,-1.0946847968633289e-10
29.099999999999998,2.4102608615745197e-09,2.5142725494695095e-09,2.4394713109790864e-09,1.3002109659849412e-09,-2.1055718192167384e-10,4.66810025735141e-11,1.4329664812661222e-11
29.25,2.412184500950763e-09,2.4952333183114545e-09,2.447096798480484e-09,1.756339405328107e-10,-2.0675930443319444e-10,4.322821980012415e-10,6.421481678708346e-11
29.4,2.4141545557668333e-09,2.4832327941329597e-09,2.423636598098019e-09,-6.278795689880183e-10,-9.078260496714257e-11,4.494659022673175e-10,1.1241034840017957e-10
29.549999999999997,2.4160698792357167e-09,2.485053104028917e-09,2.4525120837378394e-09,-5.515029283094543e-10,-9.131123947293044e-11,1.1369123580669126e-10,4.509458261671314e-11
29.7,2.417969010804259e-09,2.499100050529672e-09,2.478978331261824e-09,2.71665086221437e-10,-1.6265508655702007e-11,-3.4816891151200655e-10,-1.4457007324233255e-10
29.849999999999998,2.4198855795527746e-09,2.5165725855332825e-09,2.4647113540430432e-09,1.3302988452639543e-09,1.5419492840600177e-10,-6.206963179989749e-10,-1.8403125085813365e-10
30.0,2.421793618976173e-09,2.5254199794702136e-09,2.5091421721249263e-09,1.926308413957167e-09,3.1815143671632963e-10,-4.958650492077184e-10,-1.9184455328035632e-10
30.15,2.4237519996927767e-09,2.521012351018468e-09,2.5137831378538488e-09,1.731059478548103e-09,2.930556730680648e-11,-6.56796775312223e-11,-8.835045486241354e-11
30.299999999999997,2.4257208405672683e-09,2.506683177225075e-09,2.489748135649689e-09,8.852105062441528e-10,-1.4991826474014417e-10,3.715072871357487e-10,7.891113059052131e-11
30.45,2.427644766577782e-09,2.4937639188107876e-09,2.5270479857165765e-09,-5.699041965081507e-12,7.094933410926204e-11,5.257597518460854e-10,8.874780733433282e-11
30.599999999999998,2.429485961570304e-09,2.48854071895879e-09,2.5282659837793273e-09,-3.400947960187519e-10,1.6753086735717693e-10,3.086069558505305e-10,5.743424949089338e-11
30.75,2.431459132486704e-09,2.493776116890857e-09,2.5137420066775163e-09,-9.437465690249415e-11,-1.4785698190686083e-10,-1.4818766030817454e-10,-3.871562934518047e-11
30.9,2.433452537287757e-09,2.508259039430696e-09,2.541237295150887e-09,8.236329292221922e-10,-1.5667942607616013e-10,-5.38554432428475e-10,-1.9477693800444879e-10
31.049999999999997,2.4354436977996664e-09,2.52296499855014e-09,2.5390952304881227e-09,1.7251379384565869e-09,1.0781408656374835e-10,-5.874953322914361e-10,-2.1182598219327155e-10
31.2,2.43730238750049e-09,2.5267305148238655e-09,2.5472006808154952e-09,1.939774906924281e-09,2.717832678594411e-10,-2.822642622116436e-10,-1.1257142244707264e-10
31.349999999999998,2.4392127247518346e-09,2.5172774717088173e-09,2.5314921723220257e-09,1.3391192308921034e-09,8.839857923007797e-11,1.811153969572857e-10,1.691393849182797e-11
31.5,2.4411240140912277e-09,2.5013767032319676e-09,2.5061865959751755e-09,2.712706319637132e-10,9.039791124853938e-12,4.97546589572782e-10,1.22167974841558e-10
31.65,2.443097099416113e-09,2.486803735345251e-09,2.518806456687683e-09,-6.255086022592368e-10,4.7526367612912496e-11,4.454346881959084e-10,1.0396346019762215e-10
31.799999999999997,2.444919146717862e-09,2.4830058825697726e-09,2.487851785317099e-09,-9.106023208756867e-10,-1.642584174281759e-11,8.716921502911693e-11,5.73546710755498e-12
31.95,2.4467654843313476e-09,2.4930572213596662e-09,2.463969225969193e-09,-2.6209956453811024e-10,-3.55121655093303e-10,-3.1305972511516315e-10,-9.57787923176944e-11
32.1,2.4487114701301143e-09,2.511106866202342e-09,2.4944270491477264e-09,8.075802599641772e-10,-8.930457456520744e-11,-4.980755071102388e-10,-1.9478750299488486e-10
32.25,2.4506197988262687e-09,2.523112926462016e-09,2.461672939132012e-09,1.544182059556793e-09,2.0853210915043929e-10,-3.044369836258738e-10,-1.3735063285013953e-10
32.4,2.4525345088912827e-09,2.5209338058651166e-09,2.4510362656021784e-09,1.3687282712534738e-09,4.358823884868205e-10,1.295654096561706e-10,1.4799668673806236e-11
32.55,2.454398812170042e-09,2.5051264956593273e-09,2.46436014281378e-09,3.7795985115204443e-10,1.0352396423665333e-10,5.183099113132301e-10,1.1294754854696737e-10
32.699999999999996,2.4561930295105333e-09,2.4854874862914843e-09,2.4275534220849785e-09,-8.786545254156439e-10,-1.427875291866947e-10,6.015615875077651e-10,1.5880810361181214e-10
32.85,2.458022261321253e-09,2.4751386941179573e-09,2.4188862237574913e-09,-1.4858501133522184e-09,-1.4874999971401983e-10,3.262020543327499e-10,7.052876675086607e-11
33.0,2.459888267990937e-09,2.481206616886875e-09,2.4353696842176375e-09,-1.1103782161679534e-09,-2.753185673165267e-10,-9.312434711895261e-11,-5.731753612964406e-11
33.15,2.4617921078706073e-09,2.499478686090863e-09,2.4218113285426768e-09,-2.5319087143067513e-11,-2.831102467003666e-10,-3.918264027934218e-10,-9.992368734858189e-11
33.3,2.4636799120016895e-09,2.5175569104702375e-09,2.4422607610329462e-09,1.0979007530074936e-09,1.2320940229680935e-10,-3.6501485921532407e-10,-1.1396128834877117e-10
33.449999999999996,2.465528844707541e-09,2.523188704941315e-09,2.460907366626371e-09,1.4002357500082e-09,4.863253190098242e-10,-2.9560489653187834e-11,-2.4895833446200095e-12
33.6,2.4673283575487534e-09,2.510372224058976e-09,2.467778095890433e-09,6.048396547880465e-10,3.349206681458682e-10,3.6093311287226465e-10,1.2918478158067412e-10
33.75,2.4691448149397284e-09,2.4875214366677115e-09,2.477408441703936e-09,-8.251603515247505e-10,2.001472317021812e-11,5.522209878462134e-10,1.6691286547535243e-10
33.9,2.471004024180773e-09,2.4694732616105523e-09,2.465749707427246e-09,-1.9222560022320086e-09,-4.625855659861641e-10,4.271613603408926e-10,1.0463131427325396e-10
34.05,2.472804381691753e-09,2.468624105917781e-09,2.484110876033639e-09,-1.98409677026142e-09,-2.6545417900053055e-10,3.251657219270045e-11,1.0875738612266558e-11
34.199999999999996,2.474576658783118e-09,2.484547204747575e-09,2.506361258927944e-09,-1.047347284098971e-09,-2.9546437563424423e-10,-3.236965892561986e-10,-1.0245400371943027e-10
34.35,2.4763509435101278e-09,2.5060570603537343e-09,2.4860677024489525e-09,2.614770379445188e-10,7.616679566862702e-12,-4.2053379362851334e-10,-9.629476619577323e-11
34.5,2.478074401476983e-09,2.5187881159647276e-09,2.522258842564393e-09,1.0039169271652735e-09,2.8409302833716405e-10,-2.17115100542119e-10,-4.4644427783366604e-11
34.65,2.479741661332383e-09,2.512791034597389e-09,2.5415013008717474e-09,6.338708263573337e-10,5.353892078211083e-10,1.797033452899052e-10,3.4786557993478024e-11
34.8,2.4814317530883825e-09,2.491065344343707e-09,2.509490555905431e-09,-6.957930034131234e-10,1.3662982473376566e-10,4.86920350775677e-10,1.584159607981812e-10
34.949999999999996,2.48318507752109e-09,2.4677588540928494e-09,2.529725966401925e-09,-2.0588099644492884e-09,-3.9079242990075e-10,4.962060034177399e-10,1.6901356844608021e-10
35.1,2.4849189319222752e-09,2.4599826472025856e-09,2.5266929142226346e-09,-2.52157942049497e-09,-4.941445966372663e-10,2.058581409895676e-10,5.0732110483336216e-11
35.25,2.486552264838407e-09,2.4715500147703473e-09,2.491593962994616e-09,-1.7807214401231765e-09,-2.6619996512305213e-10,-1.8685365385825268e-10,-1.4132783907804782e-11
35.4,2.4882406555783645e-09,2.49412448907154e-09,2.5068711456648453e-09,-3.8391491761037423e-10,-4.6350223881074324e-11,-4.140086415580292e-10,-1.074661373159863e-10
35.55,2.4898636910622323e-09,2.5133055764322828e-09,2.4991428896070234e-09,7.519368872251878e-10,1.8311383808267066e-10,-3.3861883956456103e-10,-7.173723360213463e-11
35.699999999999996,2.4915166050797247e-09,2.517283276214106e-09,2.4866993384710196e-09,9.880339080630031e-10,3.80196640928642e-10,-2.114589142894843e-11,1.8398816041997838e-11
35.85,2.493091407138733e-09,2.5017021706475485e-09,2.4886446452139115e-09,4.998574893368891e-11,3.697993135764698e-10,3.285210765748261e-10,1.0531123922965759e-10
36.0,2.4946071429445186e-09,2.477400759421752e-09,2.468301636223758e-09,-1.410164124501378e-09,-6.051243116540057e-11,4.4594139254387864e-10,1.7928298357345583e-10
36.15,2.4961890635833735e-09,2.4626475683229568e-09,2.4604686192461745e-09,-2.2985580473180358e-09,-5.090081881891438e-10,2.661069027895023e-10,1.4564377792154737e-10
36.3,2.497741114234404e-09,2.4674256723084857e-09,2.446945031768452e-09,-1.950111380281848e-09,-4.416127000464614e-10,-1.0039009360491183e-10,1.5233635197752958e-11
36.449999999999996,2.49924134185748e-09,2.489086355860044e-09,2.436292652642912e-09,-6.337024762019863e-10,-8.915489191706118e-11,-4.1654628252280714e-10,-6.701831305339274e-11
36.6,2.5007133956965585e-09,2.5130612033597773e-09,2.4568245489348387e-09,8.051458015041067e-10,2.0866797964849576e-10,-4.4881479458622035e-10,-8.51334011826556e-11
36.75,2.5021633433336586e-09,2.524129280471229e-09,2.445479693297456e-09,1.4715857220140026e-09,3.313711539223234e-10,-2.061839898404571e-10,-1.1713945156273034e-12
36.9,2.5035915970703497e-09,2.5145563729950417e-09,2.4456068136223524e-09,8.890268382619952e-10,3.8286246300681787e-10,1.3844191902474657e-10,9.20822676714933e-11
37.05,2.505061902613496e-09,2.491149415987906e-09,2.475810524422838e-09,-5.468233201045432e-10,1.0153581180498292e-10,3.6915651009252564e-10,1.121222233623628e-10
37.199999999999996,2.5065313502106048e-09,2.4699769728078825e-09,2.4513901520455033e-09,-1.7899862211048412e-09,-3.36269246896807e-10,3.162409087172195e-10,1.3524913677390058e-10
37.35,2.507972943147417e-09,2.4666662185958053e-09,2.450744867810757e-09,-1.982064428526686e-09,-6.072364278786473e-10,2.3925000091043412e-11,6.19844004284955e-11
37.5,2.509303502204788e-09,2.484071800946703e-09,2.493197441862164e-09,-8.937316641417675e-10,-2.68654307856827e-10,-3.043002328891919e-10,-7.994126949549442e-11
37.65,2.510566492611315e-09,2.5108022244903086e-09,2.49276353968179e-09,7.235067419392359e-10,1.7555651268856659e-10,-4.4385240297666766e-10,-1.1472367550876e-10
37.8,2.5118708877608626e-09,2.5285995006099688e-09,2.5042501169143554e-09,1.8014774497058561e-09,4.263596967185531e-10,-3.0268076343204723e-10,-5.900119791372397e-11
37.949999999999996,2.513147518399357e-09,2.5263490629458284e-09,2.533985650055746e-09,1.666915333117104e-09,3.6402194924563475e-10,1.3915788991700375e-11,-1.5260273006800588e-11
38.1,2.5143869946683378e-09,2.5068679310273775e-09,2.52704506132321e-09,5.013784818606262e-10,1.767867257324765e-10,2.8898535569704927e-10,6.682372064031203e-11
38.25,2.515633704666435e-09,2.4829201001272923e-09,2.526552452349936e-09,-9.607791033991629e-10,-1.7879014129714983e-10,3.4912496793343306e-10,7.503424791259387e-11
38.4,2.5168555537845e-09,2.4714310562502304e-09,2.524250030718959e-09,-1.6248181276878851e-09,-5.073739872591725e-10,1.399745137282859e-10,3.761865534328551e-11
38.55,2.5179696691223615e-09,2.4818330925471276e-09,2.534642351138606e-09,-9.632267109186674e-10,-5.125763893967973e-10,-1.670597123904973e-10,-2.2210969672414972e-11
38.699999999999996,2.519135138993321e-09,2.50792642998509e-09,2.5574268309006575e-09,6.356459744537127e-10,7.681418543027744e-11,-3.9120669365800285e-10,-1.1672726040636436e-10
38.85,2.520301371948865e-09,2.531240525080808e-09,2.548912522206153e-09,2.0504504781112648e-09,4.706048830117921e-10,-3.7369486576069275e-10,-1.3528037633599162e-10
39.0,2.521476634915615e-09,2.5368879036000047e-09,2.550828518019788e-09,2.3587733569347695e-09,4.853951572179966e-10,-1.1916764576057098e-10,-3.9682431349919507e-11
39.15,2.52259557636415e-09,2.522170434688788e-09,2.5472454045770654e-09,1.4436814307982453e-09,2.5772792263654405e-10,1.7481667023268658e-10,1.474154481535527e-12
39.3,2.523680921081416e-09,2.4967192481286803e-09,2.502578927632267e-09,-1.394541171937176e-10,-5.748799831835514e-11,3.0951430065473147e-10,4.739096368319873e-11
39.449999999999996,2.5247421496421575e-09,2.478131083480348e-09,2.504325276321504e-09,-1.262419894554243e-09,-3.578191660773842e-10,2.1334979082566321e-10,4.4496900413256845e-11
39.6,2.5257434137897384e-09,2.4794595705632058e-09,2.5008136157269104e-09,-1.1581695141762739e-09,-5.258709150704933e-10,-5.4379688072255427e-11,-3.291955187573527e-11
39.75,2.5267036709074903e-09,2.5011429712863698e-09,2.4788051192372318e-09,1.4612826605291486e-10,-2.507146929407221e-10,-3.1417472823538655e-10,-7.620879298458609e-11
39.9,2.527665889838007e-09,2.5280003504783222e-09,2.503350143214363e-09,1.7606837557682827e-09,3.168504213373362e-10,-3.810634976045131e-10,-1.272791938551969e-10
40.05,2.528638834375186e-09,2.5416178815979196e-09,2.5097674949326243e-09,2.566908308055063e-09,6.819568416871915e-10,-2.1336694442623348e-10,-1.1203369640658135e-10
40.199999999999996,2.52960934737474e-09,2.5318669039684136e-09,2.4699527867595125e-09,1.946023264253517e-09,3.4710144663438864e-10,8.084397302165823e-11,-5.772422121153817e-12
40.35,2.530607055129626e-09,2.5067471443145248e-09,2.4648025911482373e-09,4.2367447656664376e-10,9.651162779686054e-12,2.8883850208925086e-10,3.558550665176894e-11
40.5,2.5315476007581835e-09,2.4829447528032046e-09,2.4575142698801716e-09,-1.0018967502214392e-09,-3.463528994949832e-10,2.9738332260290093e-10,3.241536623571184e-11
40.65,2.532427640574435e-09,2.4761216720247025e-09,2.4509515428017227e-09,-1.4153292609038711e-09,-4.533783928757907e-10,1.0538123981450667e-10,1.8545323371568925e-11
40.8,2.533240843925839e-09,2.4910208038623182e-09,2.4620834719837315e-09,-4.797968984262192e-10,-3.462315096351415e-10,-1.52258988035581e-10,-4.661169853768373e-11
40.949999999999996,2.5340660690269963e-09,2.5184848461428147e-09,2.484767758545314e-09,1.1763072162060169e-09,1.0488836752490335e-10,-2.933282163345903e-10,-1.0678312048659151e-10
41.1,2.5349043531029225e-09,2.5387927115329972e-09,2.5054311168494218e-09,2.3757271784314917e-09,5.769430463335489e-10,-2.2788137131659127e-10,-1.2331664199786363e-10
41.25,2.5357403272960527e-09,2.53713960209584e-09,2.502922591536967e-09,2.2595487542614386e-09,6.047648353620459e-10,7.428804252323602e-12,-4.9643163084590804e-11
41.4,2.536558543438217e-09,2.5156000306707783e-09,2.4926031542474546e-09,9.31364819312544e-10,8.475331579548305e-11,2.5666372679423294e-10,5.7873164843231407e-11
41.55,2.5373317611527952e-09,2.4886903710323526e-09,2.511644020964047e-09,-6.816419142730022e-10,-2.519462864703031e-10,3.4392887421695095e-10,6.587788757523928e-11
41.699999999999996,2.5380976861203674e-09,2.4746700416951134e-09,2.505488302437876e-09,-1.536448462476839e-09,-4.798806417805301e-10,2.2614957382591505e-10,2.895950768453201e-11
41.85,2.5388206260572104e-09,2.4825811829326247e-09,2.5131680689091934e-09,-1.024146341652758e-09,-3.64666362334614e-10,-5.938421842332329e-12,2.6934204817255365e-12
42.0,2.5395594551027263e-09,2.506809619308235e-09,2.548263597429004e-09,4.1546972963585943e-10,-9.21353547701589e-11,-2.0540396845880542e-10,-8.87893754851315e-11
42.15,2.5402287697592157e-09,2.5303989993157826e-09,2.547622749822036e-09,1.8093819024622174e-09,3.4233818370639536e-10,-2.3335102807139595e-10,-1.2727471609866546e-10
42.3,2.540889207203584e-09,2.5364337340226616e-09,2.5464708735365947e-09,2.1343783506101484e-09,7.002545690828291e-10,-7.237217996096966e-11,-6.928617422371449e-11
42.449999999999996,2.5415376436822716e-09,2.519151982564049e-09,2.5663587839071084e-09,1.0589023365968226e-09,3.655241341201129e-10,1.6008132276463033e-10,-7.888304694565475e-12
42.6,2.542126556620367e-09,2.4900878528110606e-09,2.5349330355582307e-09,-6.964355781469242e-10,-2.262156599062121e-10,3.0382568248709947e-10,7.811227439108165e-11
42.75,2.5427258881646025e-09,2.469771316775641e-09,2.5199160112520242e-09,-1.9277901833492973e-09,-5.721708263998423e-10,2.673280225477623e-10,7.607260975656312e-11
42.9,2.543323672871747e-09,2.4701067094696526e-09,2.5301131770033254e-09,-1.86565470739488e-09,-4.2549133002093406e-10,7.863882491126716e-11,-5.114854441640372e-12
43.05,2.543907172042216e-09,2.4902253992282295e-09,2.5249946560043033e-09,-6.788685862069621e-10,-1.6990286634972771e-10,-1.3299965761958352e-10,-4.875666845589244e-11
43.199999999999996,2.544459711423163e-09,2.5157274021387457e-09,2.5168956237504615e-09,8.656630848761138e-10,2.1037047103979257e-10,-2.1740136417149644e-10,-8.007500709776845e-11
43.35,2.544995884644594e-09,2.528982991041551e-09,2.5123994269343535e-09,1.6429698707843076e-09,5.268192356727585e-10,-1.2522535013867872e-10,-1.008926289464978e-10
43.5,2.545516520532059e-09,2.5191364800610952e-09,2.505276955317287e-09,1.0377942900210467e-09,5.053610373196271e-10,6.781266811931501e-11,-2.1154834094631858e-11
43.65,2.5460139331556704e-09,2.4928685367136805e-09,2.495951502475966e-09,-5.432093553327689e-10,-1.524016506925755e-11,2.4407270155509324e-10,7.508548180967568e-11
43.8,2.5464899912777973e-09,2.467750510369455e-09,2.4723941980638933e-09,-2.0284893263268586e-09,-4.6170616752022197e-10,2.84934694535113e-10,1.0964720719251236e-10
43.949999999999996,2.546925787243897e-09,2.4609199642777927e-09,2.47514905226466e-09,-2.4398170503288178e-09,-6.317546623663755e-10,1.542820201447472e-10,4.51437245937793e-11
44.1,2.5473691923178105e-09,2.4765621613245106e-09,2.4779720072239855e-09,-1.5023055812073064e-09,-2.63676505638089e-10,-5.260773827059149e-11,-3.734322918895652e-11
44.25,2.5477687425289235e-09,2.5038319534756457e-09,2.461439704599331e-09,1.4039796744672943e-10,1.2944177916321196e-10,-1.96386203799383e-10,-5.023096805091869e-11
44.4,2.5481856972471507e-09,2.524224937880571e-09,2.473556622810116e-09,1.3329918766849952e-09,4.0737174285362035e-10,-1.932965313826453e-10,-4.913917998366131e-11
44.55,2.548571796450134e-09,2.5239487887017383e-09,2.4889894739804494e-09,1.3005137738249168e-09,5.228154963556719e-10,-5.975098903713685e-11,-3.797523681095282e-11
44.699999999999996,2.5489660138339895e-09,2.503201384927716e-09,2.477497183235948e-09,3.714143200195496e-11,2.6506501948916685e-10,1.1646181003145078e-10,6.313493499941484e-11
44.85,2.5493309858978736e-09,2.4747643349278056e-09,2.4898134354975283e-09,-1.6562753437528338e-09,-3.2456706824732554e-10,2.0803594811236297e-10,1.0266849273597947e-10
45.0,2.5496670236299335e-09,2.4590001802737354e-09,2.502379171290764e-09,-2.598670502920142e-09,-6.659199625737481e-10,1.4658197743610078e-10,7.890503685945347e-11
45.15,2.549992281399644e-09,2.467296743623338e-09,2.4963784210823555e-09,-2.0842944750153477e-09,-4.896422962468117e-10,-2.4503265458834685e-11,2.8629707005962248e-11
45.3,2.5503141773166423e-09,2.4933957100807016e-09,2.5122813161441063e-09,-5.252600209895035e-10,-1.1908686029235186e-11,-1.9420216069417955e-10,-4.575875289973496e-11
45.449999999999996,2.5506373864644476e-09,2.5188430075375883e-09,2.533875506691401e-09,9.939991284924047e-10,3.549326754167931e-10,-2.431158024508371e-10,-5.828093320839335e-11
45.6,2.550964844929246e-09,2.52720208844011e-09,2.5397222564163642e-09,1.4755878264574484e-09,5.184331374008373e-10,-1.4263584751251893e-10,-2.630049057621246e-11
45.75,2.5512952667154257e-09,2.512361424693942e-09,2.547405735388164e-09,5.75324714537093e-10,4.1220700890960347e-10,3.999239761611656e-11,1.7167981068516674e-11
45.9,2.5515799154110775e-09,2.4835734161576723e-09,2.5545803554466917e-09,-1.1636292906222158e-09,-7.155562014268691e-11,1.78558313494732e-10,7.936234275939477e-11
46.05,2.551806316002908e-09,2.460895246756301e-09,2.5570110166643946e-09,-2.5034542768192657e-09,-6.120233613411034e-10,1.899159566068138e-10,8.633606210515074e-11
46.199999999999996,2.552041133563971e-09,2.461387590646466e-09,2.5503191656228797e-09,-2.4537326274691717e-09,-7.007520302956883e-10,5.5989253084945246e-11,2.5265768722990936e-11
46.35,2.55231165332546e-09,2.485863987627197e-09,2.55077927465771e-09,-1.0038407633480038e-09,-2.1546797307097943e-10,-1.2730598048872974e-10,-3.251387785153159e-11
46.5,2.5525721182276613e-09,2.5170049781791986e-09,2.565258906193467e-09,8.659711016424454e-10,3.503225384543578e-10,-2.2614864858128586e-10,-7.360005279757171e-11
46.65,2.5528156698916172e-09,2.534445422779398e-09,2.5541674504831836e-09,1.918079341098628e-09,5.910815359075818e-10,-1.784236285283611e-10,-3.86850705944061e-11
46.8,2.553007804023628e-09,2.5267517413112563e-09,2.546983009689338e-09,1.4467261075504126e-09,4.3314448417111156e-10,-2.5867465698224038e-11,3.782276583096763e-11
46.949999999999996,2.5532059934291954e-09,2.4995659227139187e-09,2.55451184701516e-09,-1.9125391012766595e-10,1.211204414919873e-10,1.2477947187314652e-10,5.4449932219306095e-11
47.1,2.553390490180986e-09,2.4715380600414504e-09,2.5278518239849488e-09,-1.8403269406010733e-09,-4.2961248100913053e-10,1.7288203976434226e-10,6.953463630064516e-11
47.25,2.553553537980431e-09,2.4631776740164296e-09,2.5014255329677572e-09,-2.344536185235392e-09,-7.354971010719704e-10,7.887505773941193e-11,5.017440227437711e-11
47.4,2.553721726558309e-09,2.4818647230530197e-09,2.5168275406697476e-09,-1.2276888345699416e-09,-4.965722343480688e-10,-8.995530629995946e-11,-3.4936929050111915e-11
